ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000134825	TMEM258	11	61535973	61560274	-1	protein_coding	746	TMEM258	0.000864646359600505	0.122739186	4	14.1	4	3.0821e-267	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Kasela_2017_T-cell_CD8:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_LCL:DICE/B_cell_naive:DICE/T_CD4_naive:DICE/T_CD8_naive:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_TH17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:xQTLServer_eQTLs:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	-	No	NA	3.8e-18	rs174576	26
ENSG00000168496	FEN1	11	61560109	61564716	1	protein_coding	2237	FEN1	3.47774227503768e-05	-0.45994024	4	14.1	4	5.02027e-32	0	BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	-	No	NA	3.8e-18	rs174576	26
ENSG00000134824	FADS2	11	61560452	61634826	1	protein_coding	9415	FADS2	0.990052486204972	-0.476245695	4	14.1	4	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg_Salmonella:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:eQTLcatalogue/Alasoo_2018_ge_macrophage_Salmonella:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_LCL:DICE/B_cell_naive:DICE/T_CD4_naive:DICE/T_CD4_naive_activated:DICE/T_CD8_naive:DICE/T_CD8_naive_activated:DICE/Monocyte_classical:DICE/Monocyte_non_classical:DICE/NK:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_TH17:DICE/T_CD4_TH1_17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:BRAINEAC/TCTX:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	3.8e-18	rs174576	26
ENSG00000149485	FADS1	11	61567099	61596790	-1	protein_coding	3992	FADS1	0.383801126989728	-0.763752724	3	14.1	4	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/CEDAR_B-cell_CD19:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Kasela_2017_T-cell_CD8:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:eQTLcatalogue/TwinsUK_ge_blood:DICE/B_cell_naive:DICE/T_CD4_naive:DICE/T_CD4_naive_activated:DICE/T_CD8_naive:DICE/T_CD8_naive_activated:DICE/Monocyte_non_classical:DICE/NK:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_TH17:DICE/T_CD4_TH1_17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:xQTLServer_eQTLs:CMC_SVA_cis:CMC_NoSVA_cis:BRAINEAC/CRBL:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	No	NA	3.8e-18	rs174576	26
ENSG00000221968	FADS3	11	61640991	61659523	-1	protein_coding	3995	FADS3	0.0488722447276726	NA	0	0	4	3.97506414852e-07	1.726e-07	DICE/T_CD4_TFH:DICE/T_CD4_memory_TREG:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Liver	+	Yes	Adult_Cortex:IMR90	3.8e-18	rs174576	26
ENSG00000167994	RAB3IL1	11	61664773	61687741	-1	protein_coding	5866	RAB3IL1	0.000894540821499919	-0.364568465	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.7e-16	rs174576	26
ENSG00000167995	BEST1	11	61717293	61732987	1	protein_coding	7439	BEST1	4.88561552823397e-08	0.261397399	0	0	4	3.4077e-18	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Esophagus_Muscularis	-	Yes	IMR90	3.8e-18	rs174576	26
ENSG00000167996	FTH1	11	61727190	61735132	-1	protein_coding	2495	FTH1	0.918437494529701	NA	0	0	4	2.7975e-07	0.000919140479443547	eQTLGen_cis_eQTLs	-	Yes	IMR90	3.8e-18	rs174576	26
ENSG00000269089	AP003733.1	11	61735453	61736755	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.7e-16	rs174576	26
ENSG00000124939	SCGB2A1	11	61976140	61981408	1	protein_coding	4246	SCGB2A1	0.0564012954624431	-0.285394902	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	1.7e-16	rs174576	26
ENSG00000124942	AHNAK	11	62201016	62323707	-1	protein_coding	79026	AHNAK	0.344567387106657	-0.479742138	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.7e-16	rs174576	26
ENSG00000254772	EEF1G	11	62327073	62342401	-1	protein_coding	1937	EEF1G	0.998058440819428	-0.553159942	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.7e-16	rs174576	26
ENSG00000255508	MIR3654	11	62327075	62359003	-1	protein_coding	100500804	MIR3654	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.7e-16	rs174576	26
ENSG00000149016	TUT1	11	62342517	62359649	-1	protein_coding	64852	TUT1	9.985102139972e-06	-0.411888741	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.7e-16	rs174576	26
ENSG00000149499	EML3	11	62369690	62380237	-1	protein_coding	256364	EML3	0.394340909405705	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	3.8e-18	rs174576	26
ENSG00000149541	B3GAT3	11	62382768	62389647	-1	protein_coding	26229	B3GAT3	0.000286974910106167	-0.288758963	0	0	1	7.01375e-05	0.0435735	GTEx/v8/Pancreas	+	Yes	Promoter_anchored_loops	3.8e-18	rs174576	26
ENSG00000110203	FOLR3	11	71825915	71850936	1	protein_coding	2352	FOLR3	0.0108674399648362	NA	0	0	2	7.5485e-08	0.000296118951612903	eQTLGen_cis_eQTLs	-	No	NA	9.9e-11	rs11603334;rs1783598	27
ENSG00000186642	PDE2A	11	72287185	72385635	-1	protein_coding	5138	PDE2A	0.988417592612146	-0.178776221	0	0	3	1.16056e-09	6.1576354679803e-06	EyeGEx:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Thyroid	+	No	NA	9.9e-11	rs11603334;rs1783598	27
ENSG00000186635	ARAP1	11	72396114	72504644	-1	protein_coding	116985	ARAP1	1.50377669733894e-05	-0.377897363	0	0	3	1.19807e-08	2.58724e-44	eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Artery_Tibial:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	No	NA	9.9e-11	rs11603334;rs1783598	27
ENSG00000214530	STARD10	11	72465774	72504726	-1	protein_coding	10809	STARD10	0.0510371457810707	-0.457696527	0	0	3	7.5335e-101	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_LCL:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Testis	-	No	NA	9.9e-11	rs11603334;rs1783598	27
ENSG00000168010	ATG16L2	11	72525353	72554719	1	protein_coding	89849	ATG16L2	8.94242667912362e-09	NA	0	0	3	5.59631e-10	0	PsychENCODE_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Esophagus_Mucosa	-	No	NA	9.9e-11	rs11603334;rs1783598	27
ENSG00000137478	FCHSD2	11	72547790	72853306	-1	protein_coding	9873	FCHSD2	0.994752587131223	NA	2	18.86	3	5.59631e-10	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	-	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.9e-11	rs11603334;rs1783598	27
ENSG00000175591	P2RY2	11	72929343	72947397	1	protein_coding	5029	P2RY2	0.0704719841364836	-0.964082235	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.9e-11	rs11603334;rs1783598	27
ENSG00000171631	P2RY6	11	72975550	73009662	1	protein_coding	5031	P2RY6	4.63834764452777e-07	0.17025653	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.9e-11	rs11603334;rs1783598	27
ENSG00000110237	ARHGEF17	11	73019334	73080136	1	protein_coding	9828	ARHGEF17	0.995257098833384	-0.819555054	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90	9.9e-11	rs11603334;rs1783598	27
ENSG00000110172	CHORDC1	11	89934328	89956532	-1	protein_coding	26973	CHORDC1	0.531116383359684	-0.610599084	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.2e-07	rs1876602	28
ENSG00000134640	MTNR1B	11	92702886	92718232	1	protein_coding	4544	MTNR1B	0.00870272985599477	-0.165792302	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.2e-07	rs1876602	28
ENSG00000180773	SLC36A4	11	92877341	92931130	-1	protein_coding	120103	SLC36A4	2.69891717644805e-09	0.458597254	0	0	2	2.7415e-07	2.69556e-09	eQTLGen_cis_eQTLs:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.2e-07	rs1876602	28
ENSG00000165325	CCDC67	11	93063137	93171653	1	protein_coding	159989	CCDC67	2.60445763225589e-11	0.447247625	0	0	1	3.33423e-06	0.0166711	eQTLcatalogue/CEDAR_T-cell_CD4	+	No	NA	5.2e-07	rs1876602	28
ENSG00000166002	SMCO4	11	93211638	93276674	-1	protein_coding	56935	SMCO4	0.00205704974104072	-0.356947848	0	0	1	5.8623e-05	8.69325e-16	GTEx/v8/Esophagus_Mucosa	-	No	NA	5.2e-07	rs1876602	28
ENSG00000166004	KIAA1731	11	93394805	93463522	1	protein_coding	85459	KIAA1731	0.00287975572839384	-0.418091312	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.2e-07	rs1876602	28
ENSG00000182919	C11orf54	11	93474757	93497915	1	protein_coding	28970	C11orf54	0.00735855500344581	-0.331920187	0	0	1	6.4674e-09	4.51729478575116e-05	eQTLGen_cis_eQTLs:CMC_SVA_cis	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	5.2e-07	rs1876602	28
ENSG00000111669	TPI1	12	6976283	6980112	1	protein_coding	7167	TPI1	0.581366832186706	0.086045747	0	0	1	2.6427e-06	0.0194690999585234	eQTLGen_trans_eQTLs	+	No	NA	1.4e-10	rs13404446;rs1275504	2
ENSG00000245017	RP11-181C3.1	12	98879322	98897633	-1	protein_coding	643770	LINC02453	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs17331697	29
ENSG00000120802	TMPO	12	98909290	98944157	1	protein_coding	7112	TMPO	0.000659535706594771	-0.654675506	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs17331697	29
ENSG00000102524	TNFSF13B	13	108903588	108960832	1	protein_coding	10673	TNFSF13B	0.954794121426939	0.395396	0	0	1	2.6695e-07	0.0025735718407386	eQTLGen_trans_eQTLs	+	No	NA	2.5e-36	rs780093	2
ENSG00000139970	RTN1	14	60062694	60337684	-1	protein_coding	6252	RTN1	0.959599485657203	-0.243475752	0	0	1	2.8623e-14	0	eQTLGen_trans_eQTLs	-	No	NA	7.8e-16	rs7944584	24
ENSG00000165533	TTC8	14	89290497	89344335	1	protein_coding	123016	TTC8	0.345392611801702	-0.235788652	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs7142571	32
ENSG00000053254	FOXN3	14	89591215	90085493	-1	protein_coding	1112	FOXN3	0.907799359973324	-2.964014759	2	19.63	2	9.78731e-07	0.00165321	GTEx/v8/Pancreas	NA	Yes	IMR90	NA	rs7142571	32
ENSG00000258792	RP11-944C7.1	14	90095265	90109015	-1	protein_coding	105370616	LOC105370616	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs7142571	32
ENSG00000140025	EFCAB11	14	90261013	90421121	-1	protein_coding	90141	EFCAB11	0.0202622727133803	0.879910786	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	NA	rs7142571	32
ENSG00000042088	TDP1	14	90421283	90511106	1	protein_coding	55775	TDP1	1.11209643921476e-11	1.457835013	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	NA	rs7142571	32
ENSG00000183576	SETD3	14	99864083	99947216	-1	protein_coding	84193	SETD3	0.371891002606027	-0.140743383	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs12888855	33
ENSG00000090061	CCNK	14	99947506	100001381	1	protein_coding	8812	CCNK	0.997144332155116	-1.248265489	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs12888855	33
ENSG00000100811	YY1	14	100704635	100749129	1	protein_coding	7528	YY1	0.967830954926674	4.27108e-05	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	NA	rs12888855	33
ENSG00000197119	SLC25A29	14	100757448	100772884	-1	protein_coding	123096	SLC25A29	0.00606097276523407	NA	0	0	5	2.3299e-302	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	+	No	NA	3.9e-07	rs12888855	33
ENSG00000140107	SLC25A47	14	100789674	100796715	1	protein_coding	283600	SLC25A47	3.17553796647681e-12	0.611277389	0	0	4	1.13445e-14	0	BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Colon_Transverse	-	No	NA	3.9e-07	rs12888855	33
ENSG00000140105	WARS	14	100800125	100843142	-1	protein_coding	7453	WARS	0.994700675309381	-0.614374589	1	18.27	5	3.27170000000001e-310	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_B-cell_CD19:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:DICE/B_cell_naive:DICE/T_CD4_naive:DICE/T_CD4_naive_activated:DICE/T_CD8_naive:DICE/T_CD8_naive_activated:DICE/Monocyte_classical:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_TH17:DICE/T_CD4_TH1_17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	3.9e-07	rs12888855	33
ENSG00000176473	WDR25	14	100842755	100996640	1	protein_coding	79446	WDR25	0.0422261097836064	-0.396144468	2	18.27	5	5.9024e-302	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_fat:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Testis	+	No	NA	3.9e-07	rs12888855	33
ENSG00000183092	BEGAIN	14	101003486	101053750	-1	protein_coding	57596	BEGAIN	0.890710074727172	NA	0	0	5	1.2682e-126	0	eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	3.9e-07	rs12888855	33
ENSG00000185559	DLK1	14	101192042	101201539	1	protein_coding	8788	DLK1	0.400971249953363	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Neural_Progenitor_Cell	NA	rs12888855	33
ENSG00000267918	AL117190.2	14	101295066	101295537	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	NA	rs12888855	33
ENSG00000254656	RTL1	14	101346992	101351184	-1	protein_coding	388015	RTL1	0.00816648413128806	-0.009512217	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs12888855	33
ENSG00000269375	AL117190.3	14	101359265	101360646	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs12888855	33
ENSG00000258512	RP11-796G6.2	14	102196774	102198859	1	protein_coding	145200	LINC00239	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	NA	rs12888855	33
ENSG00000268327	C15ORF31	15	59439899	59440054	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	3.3e-14	rs4502156	34
ENSG00000140297	GCNT3	15	59887074	59932438	1	protein_coding	9245	GCNT3	4.04466927083348e-09	0.663107477	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.3e-14	rs4502156	34
ENSG00000140307	GTF2A2	15	59930261	59949740	-1	protein_coding	2958	GTF2A2	0.386341515138839	0.898900449	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.3e-14	rs4502156	34
ENSG00000182718	ANXA2	15	60639333	60695082	-1	protein_coding	302	ANXA2	0.00984346288196249	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	3.3e-14	rs4502156	34
ENSG00000128915	NARG2	15	60711808	60771359	-1	protein_coding	79664	NARG2	7.45310367928049e-08	-0.250883911	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.3e-14	rs4502156	34
ENSG00000069667	RORA	15	60780483	61521518	-1	protein_coding	6095	RORA	0.953196549708048	-0.287356455	0	0	0	NA	NA	NA	NA	Yes	hESC	3.3e-14	rs4502156	34
